CourseID,Title,Type,Description,Level,Duration,Rating,Price,URL
285638.0,Learn to Trade for Profit:Trading with Japanese Candlesticks,Online,,Beginner Level,9 months,4.1,Free,https://www.udemy.com/introduction-to-japanese-candlesticks/
401784.0,Options Trading Introduction: Day Trade Stock Options,Offline,,All Levels,1 months,4.2,Free,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/
189996.0,Introduction to Digital Payments,Offline,,All Levels,6 months,4.0,Paid,https://www.udemy.com/payments/
302562.0,Introduction to Accounting: The Language of Business,Online,,All Levels,4 months,2.2,Free,https://www.udemy.com/learnaccountingforfree/
777444.0,Corporate Finance - A Brief Introduction,Offline,,All Levels,1 months,2.5,Free,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/
116128.0,CPA 101: How To Master Affiliate Marketing In No Time,Offline,,All Levels,8 months,3.5,Free,https://www.udemy.com/cpa-marketing-101/
888716.0,"Introduction to Finance, Accounting, Modeling and Valuation",Offline,,All Levels,2 months,3.2,Paid,https://www.udemy.com/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/
774174.0,Bitcoin For Beginners: Your Quick Start Guide To Bitcoin,Online,,All Levels,3 months,4.9,Paid,https://www.udemy.com/bitcoin-podcast/
325834.0,Learn to Trade for Profit: Find and Trade Winning Stocks,Offline,,All Levels,12 months,2.9,Free,https://www.udemy.com/trading-stocks-successfully-introduction-to-stock-trading/
260470.0,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,Offline,,All Levels,4 months,4.4,Paid,https://www.udemy.com/backtesting/
205810.0,Beginners Binary Options Course,Offline,,All Levels,7 months,4.6,Paid,https://www.udemy.com/beginners-binary-options-trading-course/
109622.0,Finance - Ratios Analysis & Interpretations,Offline,,Beginner Level,9 months,4.4,Free,https://www.udemy.com/financial-ratios/
506568.0,Create A Business From Home Trading Stocks Today In 2017,Online,,All Levels,2 months,3.5,Free,https://www.udemy.com/work-from-home-buying-penny-stocks/
43319.0,Options Trading Basics (3-Course Bundle),Online,,All Levels,8 months,2.5,Paid,https://www.udemy.com/learn-options-trading-courses/
640100.0,Accounting & Financial Statement Analysis: Complete Training,Online,,Beginner Level,12 months,4.9,Free,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/
114518.0,Improve Your Financial Literacy,Online,,All Levels,6 months,4.1,Free,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/
706942.0,Forex Trading For Beginners,Offline,,All Levels,2 months,4.8,Free,https://www.udemy.com/forex-trading-for-beginners-q/
165964.0,Stock Trading Ninja: Complete System For Trading Success,Offline,,Beginner Level,8 months,3.2,Free,https://www.udemy.com/stock-trading-ninja-learn-how-to-make-money-trading-stocks/
192870.0,Trading Penny Stocks: A Guide for All Levels In 2017,Offline,,All Levels,8 months,3.8,Paid,https://www.udemy.com/trading-penny-stocks-a-guide-for-all-levels/
252396.0,How to Pick The Right Penny Stocks To Invest In 2017,Online,,All Levels,10 months,3.6,Paid,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/
418732.0,Hedge Fund Trading System,Online,,Expert Level,7 months,2.6,Free,https://www.udemy.com/hedge-fund-trading-system/
380970.0,The Complete Bitcoin Course: Get .001 Bitcoin In Your Wallet,Offline,,All Levels,4 months,3.7,Paid,https://www.udemy.com/bitcoin-for-beginners/
965832.0,The Complete Investment Banking Course 2017,Online,,Intermediate Level,10 months,4.3,Paid,https://www.udemy.com/the-complete-investment-banking-course-2016/
358326.0,Dividend Investing: Build Your Portfolio for a Better Future,Offline,,Beginner Level,2 months,4.3,Paid,https://www.udemy.com/dividend-investing/
614472.0,The Advanced Forex Course for Smart Traders,Offline,,All Levels,1 months,3.8,Paid,https://www.udemy.com/advanced-forex-course/
985922.0,Excel Crash Course: Master Excel for Financial Analysis,Offline,,Beginner Level,1 months,2.1,Free,https://www.udemy.com/excel-crash-course-master-excel-for-financial-analysis/
58977.0,Financial Statements Made Easy,Offline,,All Levels,8 months,4.6,Paid,https://www.udemy.com/intro-to-financial-statements-for-entrepreneurs/
258232.0,Algorithmic Trading In Forex: Create Your First Forex Robot!,Offline,,Expert Level,10 months,4.5,Free,https://www.udemy.com/learn-mql4/
434774.0,Options Trading Stocks: Proven Toolbox For Financial Success,Offline,,All Levels,5 months,4.8,Free,https://www.udemy.com/trading-stock-options-ii-simplified-strategies-for-success/
256200.0,How To Start Trading Penny Stocks In 10 Easy Steps 2017,Online,,Beginner Level,7 months,4.7,Free,https://www.udemy.com/penny-stock-trading-analyzing-the-most-profitable-stocks/
596598.0,Basic Excel for Basic Bookkeeping and Accounting,Offline,,All Levels,4 months,2.5,Free,https://www.udemy.com/basic-excel-for-basic-bookkeeping/
627540.0,Options Trading - How to Win with Weekly Options,Online,,Beginner Level,9 months,4.9,Free,https://www.udemy.com/work-from-home-setup-your-own-options-trading-business/
1005312.0,【１日でマスター！】今日からはじめる資産形成,Offline,,All Levels,2 months,2.3,Paid,https://www.udemy.com/kabucom_start/
233900.0,Get Started With Penny Stocks -Step by Step Guide to Trading,Offline,,All Levels,2 months,4.8,Free,https://www.udemy.com/trading-penny-stocks-advanced-strategies/
377370.0,Learn to Trade the Stock Market without Blowing Your Profits,Offline,,Beginner Level,7 months,4.0,Free,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/
923616.0,Website Investing 101 - Buying & Selling Online Businesses,Online,,Intermediate Level,12 months,2.7,Free,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/
47504.0,Use Crowdfunding Effectively With Indiegogo and Kickstarter,Online,,All Levels,5 months,2.7,Paid,https://www.udemy.com/learncrowdfunding/
199450.0,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",Offline,,All Levels,12 months,2.5,Paid,https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/
105972.0,Foundation of Options Trading and Investing,Online,,Beginner Level,5 months,4.8,Free,https://www.udemy.com/options-trading-course-australia/
885974.0,Four Fundamentals of Financial Planning,Online,,Intermediate Level,11 months,2.1,Free,https://www.udemy.com/four-fundamentals-of-financial-planning/
716828.0,The Beginner's Guide to the Futures and Options Trading,Offline,,Beginner Level,1 months,2.7,Free,https://www.udemy.com/futures-options/
214046.0,Option Trading for Rookies: The Covered Call Option Strategy,Offline,,Intermediate Level,8 months,3.8,Free,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/
373716.0,Forex Basics (Professional Course Level),Online,,All Levels,11 months,2.2,Free,https://www.udemy.com/basics-of-international-finance/
215728.0,Shark Accounting - Building a Business by the Numbers!,Online,,All Levels,5 months,4.0,Free,https://www.udemy.com/shark-accounting/
196620.0,Como Investir em Ações para Iniciantes,Offline,,Beginner Level,10 months,3.3,Paid,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/
632368.0,Monatlich Geld anlegen für später!,Online,,Beginner Level,7 months,4.2,Free,https://www.udemy.com/monatlich-geld-anlegen/
805336.0,Introductory Forex Trading Course,Offline,,Intermediate Level,5 months,4.7,Paid,https://www.udemy.com/introductory-forex-trading-course/
249950.0,Binary Options Course - Level 2,Online,,Beginner Level,11 months,4.2,Paid,https://www.udemy.com/binary-options-course-level-2/
824592.0,Basic Bookkeeping Hacks,Online,,Beginner Level,7 months,3.6,Paid,https://www.udemy.com/basic-bookkeeping/
383414.0,Beginner to Pro in PowerPoint: Complete PowerPoint Training,Offline,,All Levels,7 months,3.5,Free,https://www.udemy.com/powerpoint-master-class-for-business-and-finance-graduates/
662450.0,How I Trade Forex Successfully,Online,,All Levels,2 months,2.3,Paid,https://www.udemy.com/how-trade-forex-successfully/
275294.0,FastTrack to Stock Trading Strategies,Online,,Intermediate Level,2 months,4.6,Paid,https://www.udemy.com/fasttrack-to-stock-trading-strategies/
41973.0,"Silver, Gold, and Inflation",Online,,All Levels,5 months,2.6,Paid,https://www.udemy.com/got-gold-get-gold-inflation/
153210.0,Learn Accounting. Understand Business.,Offline,,All Levels,7 months,3.3,Free,https://www.udemy.com/learn-accounting-understand-business/
245822.0,Day Trading Market Structure Signals,Online,,Beginner Level,1 months,4.9,Paid,https://www.udemy.com/free-day-trading-course/
308694.0,"Forex Strategies: Kelly Criterion, Larry Williams and more!",Offline,,All Levels,4 months,4.6,Free,https://www.udemy.com/money-management/
709536.0,Learn to Trade Forex Naked Price Action Big Shadow Trade,Offline,,All Levels,10 months,4.4,Free,https://www.udemy.com/learn-to-trade-forex-naked-price-action-big-shadow-trade/
606928.0,7 Deadly Mistakes of Investing that Will Slash Your Profits!,Offline,,Beginner Level,5 months,2.7,Free,https://www.udemy.com/7-deadly-mistakes-of-investing/
353044.0,Investing 101: The Complete Online Investing Course,Online,,Beginner Level,10 months,4.7,Free,https://www.udemy.com/online-investing-guide/
476268.0,Options Trading 3 : Advanced Stock Profit and Success Method,Offline,,All Levels,12 months,3.9,Paid,https://www.udemy.com/day-trading-stock-options-3/
1090408.0,Learn How to Trade Binary Options Professionally,Offline,,All Levels,2 months,2.6,Paid,https://www.udemy.com/freebinaryoptions/
611420.0,Statistics - Measures of Dispersion for CA / CS / CFA exams,Offline,,All Levels,7 months,3.5,Free,https://www.udemy.com/measures_of_dispersion/
399170.0,Small Business Owners: Drive a Productive Business and Grow,Online,,All Levels,10 months,4.4,Free,https://www.udemy.com/small-business-owners-drive-a-productive-business-and-grow/
955748.0,Trading for Beginners - Entry Level,Online,,All Levels,8 months,4.6,Free,https://www.udemy.com/trading-for-beginners-tier-1/
407984.0,Financial Model Basics: Build a model from start to finish,Offline,,All Levels,1 months,3.9,Free,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/
408440.0,How to Win 97% of Your Options Trades,Offline,,Intermediate Level,12 months,2.6,Paid,https://www.udemy.com/how-to-win-97-percent-of-your-trades/
471428.0,Crash Course on Cost of Capital and Capital Structuring,Offline,,All Levels,5 months,4.1,Free,https://www.udemy.com/crash-course-on-cost-of-capital-and-capital-structuring/
1154754.0,Financial Modeling for Startups & Small Businesses,Offline,,All Levels,6 months,3.3,Free,https://www.udemy.com/financial-modeling-for-startups-small-businesses/
828254.0,Budgeting Hacks to Build Wealth!,Online,,Intermediate Level,9 months,4.4,Paid,https://www.udemy.com/budgeting-wealth/
719698.0,Basic Technical Analysis: Learn the structure of the market,Offline,,All Levels,10 months,4.8,Free,https://www.udemy.com/learn-basic-technical-analysis/
255592.0,Guía práctica para comprar acciones en la Bolsa de USA,Online,,All Levels,8 months,2.2,Paid,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/
363404.0,Futures/Commodity Training (Basics),Offline,,All Levels,9 months,4.9,Free,https://www.udemy.com/commodity/
46927.0,Basics of Business Finance,Online,,All Levels,1 months,4.3,Paid,https://www.udemy.com/basics-of-business-finance/
528488.0,Introduction to Equity Markets,Offline,,All Levels,1 months,4.9,Free,https://www.udemy.com/introduction-to-equity-markets/
40670.0,Professional Trader's Mindset - Complete Forex Course,Online,,Intermediate Level,11 months,3.8,Paid,https://www.udemy.com/professional-trader-mindset/
211874.0,Business finances,Offline,,Beginner Level,6 months,3.3,Free,https://www.udemy.com/business-finances-learn-about-business-loans-debt-credit/
262370.0,Accounting: Get Hired Without Work Experience,Online,,All Levels,4 months,4.6,Free,https://www.udemy.com/accounting-get-hired-without-work-experience/
283780.0,Build a DCF Model from Scratch,Online,,Beginner Level,12 months,3.2,Free,https://www.udemy.com/build-a-dcf-model/
851106.0,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),Offline,,Beginner Level,3 months,4.1,Free,https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/
372234.0,Hands-on Financial Modeling (With 6 Excel Templates),Online,,Beginner Level,5 months,3.4,Paid,https://www.udemy.com/financial-modelling-in-excel/
512400.0,EFT for Stock Options Trading Success & Making Better Trades,Online,,All Levels,3 months,3.3,Free,https://www.udemy.com/eft-for-stock-option-trading-success/
489146.0,Practical Finance,Offline,,All Levels,6 months,2.1,Paid,https://www.udemy.com/practical-finance/
363078.0,Capital Structuring Techiques for CA / CFA / CPA Exams,Offline,,Beginner Level,2 months,4.5,Free,https://www.udemy.com/capital-structuring-decisions/
592338.0,Forex Trading Secrets of the Pros With Amazon's AWS,Online,,All Levels,4 months,2.5,Free,https://www.udemy.com/trading-with-amazons-aws-servers-trade-secrets-of-the-pros/
199822.0,IAS 12 - Accounting for Income Taxes (Basics),Offline,,All Levels,12 months,2.0,Free,https://www.udemy.com/ias-12-accounting-for-income-taxes-basics/
284118.0,VPS for Forex Trading - Protect Your Forex Robots,Offline,,Beginner Level,4 months,2.4,Free,https://www.udemy.com/forex-vps/
73068.0,Introduction to the CFA Program,Offline,,Beginner Level,10 months,3.0,Free,https://www.udemy.com/cfa-introduction/
765562.0,"Comprehensive Guide to Financial Markets, Investing &Trading",Offline,,Beginner Level,1 months,3.3,Free,https://www.udemy.com/financial-markets-a-to-z-for-beginners/
595258.0,Finance for Non-Finance: Learn Quick and Easy,Offline,,All Levels,4 months,3.7,Free,https://www.udemy.com/finance-for-non-financials-make-profitable-decisions/
598266.0,Trading for everyone - The Independent Investor Course I,Online,,Beginner Level,7 months,4.6,Paid,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/
46010.0,TechniTrader Leading Hybrid Indicator Trading,Offline,,Beginner Level,6 months,2.0,Paid,https://www.udemy.com/leading-hybrid-indicator-trading/
112296.0,Mergers and Acquisitions M&A Essentials You Need to Know,Offline,,All Levels,8 months,3.1,Free,https://www.udemy.com/intro-to-the-ma-game/
441112.0,Accounting Basics in 66 Minutes (absolutely for beginners),Offline,,All Levels,11 months,3.9,Free,https://www.udemy.com/accounting-through-visual-presentation/
919906.0,Trading Options For Consistent Returns: Options Basics,Offline,,All Levels,7 months,2.3,Paid,https://www.udemy.com/trading-options-for-income/
794151.0,Forex Trading Course: Work Smarter Not Harder Proven Results,Offline,,All Levels,7 months,3.0,Free,https://www.udemy.com/the-complete-trading-course/
567070.0,Accounting Made Easy 2,Offline,,Intermediate Level,11 months,3.6,Paid,https://www.udemy.com/accounting-made-easy-2/
236080.0,Elliott Wave -Forex Trading With The Elliott Wave Theory,Offline,,All Levels,6 months,2.4,Paid,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/
447362.0,Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,Online,,All Levels,2 months,4.2,Paid,https://www.udemy.com/create-your-own-hedge-fund-double-your-money-every-year/
1005658.0,Trading for Beginners - Intermediate Level,Online,,All Levels,11 months,3.1,Paid,https://www.udemy.com/trading-for-beginners-tier-2/
836926.0,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,Online,,Beginner Level,4 months,3.0,Paid,https://www.udemy.com/the-holy-grail-of-auto-trading-revealed/
221306.0,Accounting Is Easy (for Beginners),Offline,,Beginner Level,1 months,3.4,Paid,https://www.udemy.com/fundamentals-of-accountancy/
796450.0,How to Create Your Personal Budget,Offline,,Intermediate Level,6 months,4.2,Paid,https://www.udemy.com/personal-budget/
1100746.0,≪虎の巻≫証券取引の「税金のお悩み」解消,Online,,All Levels,11 months,3.2,Free,https://www.udemy.com/kabucom_zeise/
1035472.0,Python for Finance: Investment Fundamentals & Data Analytics,Offline,,All Levels,1 months,2.0,Free,https://www.udemy.com/python-for-finance-investment-fundamentals-data-analytics/
502240.0,"Value Investing, Taught by Six Superinvestors",Online,,All Levels,2 months,4.4,Free,https://www.udemy.com/investing-stars/
1188742.0,Introduction to Cryptocurrencies and Blockchain,Offline,,Intermediate Level,9 months,3.7,Free,https://www.udemy.com/introduction-to-cryptocurrencies/
421054.0,Auditing Basics (Professional Course Level),Online,,Beginner Level,8 months,2.4,Paid,https://www.udemy.com/basics-of-auditing/
501960.0,"Binary, Forex, Stock and Bitcoin Trading Strategy",Offline,,Beginner Level,6 months,2.3,Free,https://www.udemy.com/binary-forex-stock-and-bitcoin-trading-strategy/
471446.0,Cost Accounting Crash Course,Offline,,All Levels,12 months,2.2,Free,https://www.udemy.com/crash-course-on-cost-accounting/
364566.0,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,Online,,Beginner Level,11 months,3.5,Paid,https://www.udemy.com/time-value-of-money/
742602.0,Financial Management Risk and Return For Securities,Offline,,All Levels,9 months,3.3,Free,https://www.udemy.com/risk-and-return-finance/
474150.0,Technical Analysis tools for Stocks and Options trading,Online,,All Levels,12 months,3.9,Free,https://www.udemy.com/technical-analysis-tools-for-stock-trading-and-options-trading/
722174.0,Forex Trading MAKE YOUR FIRST TRADE TODAY!,Offline,,All Levels,5 months,3.8,Free,https://www.udemy.com/trade-forex/
414246.0,Bitcoin for Accountants,Offline,,All Levels,10 months,2.0,Free,https://www.udemy.com/bitcoin-for-accountants/
692176.0,Apply finance concepts for smart project management,Online,,All Levels,2 months,2.8,Free,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/
666910.0,Demystifying Your Personal Tax Return,Online,,Beginner Level,4 months,4.5,Free,https://www.udemy.com/demystifying-your-personal-tax-return/
613422.0,Business Economics - Basics (College Level),Online,,All Levels,8 months,4.4,Paid,https://www.udemy.com/business-economics-basics/
292462.0,Learn to Raise the Funds You Need via Crowdfunding,Offline,,All Levels,10 months,2.8,Free,https://www.udemy.com/thecrowdfundedkit/
86558.0,The Art Of Financial Valuation With Certificate,Offline,,All Levels,6 months,3.9,Free,https://www.udemy.com/learn-how-to-think-like-a-financier-leadership-in-finance/
392478.0,Startup Business: How To Raise Seed Capital,Online,,Intermediate Level,4 months,2.2,Free,https://www.udemy.com/startup-finance-small-business-loans-and-grants/
43441.0,"Master 'Technical Analysis and Chart reading skills Bundle""",Online,,All Levels,9 months,2.6,Free,https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/
165122.0,Trade Recap I - A Real Look at Futures Options Markets,Online,,All Levels,8 months,3.0,Free,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/
934614.0,Beginners Guide to Stock Market Investing,Offline,,Intermediate Level,2 months,5.0,Paid,https://www.udemy.com/beginners-guide-to-stock-market-investing/
855172.0,Hedge and Mutual Fund Careers: The Complete Guide,Online,,Beginner Level,9 months,3.2,Free,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/
155344.0,Introduction to Bookkeeping (Accounting),Offline,,All Levels,11 months,2.3,Free,https://www.udemy.com/introduction-to-bookkeeping/
709500.0,Forex Trading - Learn to Trade Forex Like the Banks,Online,,Beginner Level,4 months,2.5,Free,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/
746432.0,Start Trading Stocks Using Technical Analysis!,Offline,,All Levels,5 months,4.0,Free,https://www.udemy.com/professional-stock-trader/
471546.0,Crash Course on Working Capital Management,Online,,All Levels,1 months,4.4,Paid,https://www.udemy.com/crash-course-on-working-capital-management/
528784.0,Stock market Investing Encyclopedia: How to invest in stocks,Offline,,Intermediate Level,4 months,3.6,Free,https://www.udemy.com/stockmarket/
1046992.0,Forex & Financial Market Trading Tutorial- Online Strategies,Online,,Expert Level,11 months,2.0,Free,https://www.udemy.com/forex-education-school-pforex/
575676.0,Fundamentals of Investing!,Online,,All Levels,4 months,2.5,Paid,https://www.udemy.com/investment-basics-lets-invest-series/
537884.0,Leasing - A Comprehensive Study (Professional Course Level),Online,,All Levels,11 months,3.7,Paid,https://www.udemy.com/leasing-a-comprehensive-study/
471440.0,Accounting and Finance for Bankers - A Comprehensive Study,Offline,,Intermediate Level,7 months,3.9,Free,https://www.udemy.com/crash-course-on-financial-management/
402836.0,Accounting 101: How to read an Accounting Balance Sheet,Offline,,Beginner Level,5 months,3.8,Free,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/
52118.0,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",Offline,,Beginner Level,5 months,5.0,Paid,https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/
791574.0,Succeed in Futures Even if You Don't Know Where to Start,Online,,All Levels,2 months,3.3,Free,https://www.udemy.com/succeed-in-futures-even-if-you-dont-know-where-to-start/
411168.0,Trading Inside Bars - Master 1 Easy Pattern To Be Successful,Offline,,Intermediate Level,3 months,3.5,Free,https://www.udemy.com/trading-inside-bars-find-setups-today-make-money-tomorrow/
588764.0,Stock Options Day Trading Mindset for Success,Offline,,Beginner Level,1 months,3.1,Free,https://www.udemy.com/stock-options-day-trading-success-mindset/
337320.0,Cash Flow Valuation: Develop Your Financial Literacy,Online,,All Levels,6 months,2.8,Paid,https://www.udemy.com/financial-literacy-basics/
941990.0,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,Online,,Intermediate Level,11 months,2.6,Paid,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/
965306.0,Forex: What's a Trend and When it is Strong and Reliable,Offline,,All Levels,9 months,3.4,Free,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/
822514.0,CAIIB Advanced Bank Management (Part I),Offline,,Beginner Level,12 months,4.9,Paid,https://www.udemy.com/statistics-regression-analysis/
834558.0,What Finance Job is for You? Explanation of 14 Finance Roles,Online,,Beginner Level,6 months,4.3,Free,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/
840300.0,B Com Accountancy I (Paper ECO 02 IGNOU),Offline,,All Levels,3 months,4.9,Free,https://www.udemy.com/accounts-from-incomplete-records/
394636.0,Accounting for Deferred Taxes (Professional Course Level),Offline,,All Levels,1 months,3.4,Paid,https://www.udemy.com/accounting-for-deferred-taxes/
403100.0,"Trading Stock Chart Patterns For Immediate, Explosive Gains",Online,,Beginner Level,4 months,2.1,Paid,https://www.udemy.com/trading-chart-patterns-for-immediate-explosive-gains/
874312.0,Cashflow Management for Small Businesses: A How To Guide,Offline,,All Levels,10 months,3.7,Free,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/
317030.0,Learn how to double your Forex Trading Account in one trade,Offline,,All Levels,4 months,3.3,Paid,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/
677802.0,Adventure Capital: How to pay off debt,Offline,,All Levels,11 months,4.7,Free,https://www.udemy.com/how-to-pay-off-debt/
848664.0,Option Trading for Rookies: Understand Options Completely,Online,,All Levels,7 months,2.4,Free,https://www.udemy.com/complete-course-introduction-to-option-trading/
831066.0,Learn MQL5: Build an 8-Currency Hedging Robot (MetaTrader 5),Offline,,Beginner Level,10 months,3.8,Paid,https://www.udemy.com/learn-mql5/
570844.0,Learn Basic Concepts of Economics Step by Step - Complete,Online,,Beginner Level,9 months,3.8,Free,https://www.udemy.com/introduction-to-economics-for-beginners/
1113822.0,Complete GST Course & Certification - Grow Your CA Practice,Online,,All Levels,4 months,4.0,Free,https://www.udemy.com/goods-and-services-tax/
529718.0,Forex - Elliott Wave Theory with Fibonacci.,Online,,All Levels,6 months,4.9,Free,https://www.udemy.com/forex-strategy-elliott-wave-theory-with-fibonacci/
1034074.0,Introduction to Value Growth Investing,Offline,,All Levels,3 months,3.0,Free,https://www.udemy.com/introduction-to-value-growth-investing/
369726.0,Cómo ganar dinero invirtiendo en bolsa,Offline,,Intermediate Level,11 months,3.5,Paid,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/
379682.0,Project Funding Modelling (for Professionals),Offline,,Intermediate Level,4 months,4.1,Paid,https://www.udemy.com/project-funding-modelling/
738910.0,[Value Investing] Where White People Keep Their Money,Offline,,All Levels,11 months,4.5,Free,https://www.udemy.com/where-white-people-keep-their-money/
551968.0,The Blueprint for Successful Stock Trading,Offline,,Intermediate Level,9 months,4.7,Free,https://www.udemy.com/stock-market-millionaire-blueprint/
546924.0,Trading Economic Indicators - Complete Trading System,Offline,,All Levels,9 months,4.3,Paid,https://www.udemy.com/hacking-trading-through-economic-indicators/
316750.0,Technical Analysis 101: Master the Basics of Trading,Offline,,Beginner Level,5 months,3.1,Paid,https://www.udemy.com/master-the-basics-of-trading-through-support-and-resistance/
270844.0,IAS 1-Presentation of Financial Statements,Offline,,All Levels,11 months,4.5,Free,https://www.udemy.com/ias-1-presentation-of-financial-statements/
564966.0,The Complete Chart Pattern Trading Course: A Proven Approach,Offline,,Beginner Level,4 months,3.6,Paid,https://www.udemy.com/make-money-trading-stocks-from-home/
430968.0,Financial Management Capital Market Instruments,Online,,Intermediate Level,5 months,2.3,Paid,https://www.udemy.com/capital-market-instruments/
760990.0,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,Online,,All Levels,2 months,4.4,Free,https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/
707688.0,Learn How to Start Small and Make It Big In Small-Cap Stocks,Online,,Beginner Level,7 months,4.7,Paid,https://www.udemy.com/small-cap-stocks/
576946.0,Introduction to bookkeeping and Accounting,Offline,,Beginner Level,3 months,5.0,Free,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/
308696.0,Forex MetaTrader 4: Master MT4 Like A Pro Forex Trader,Online,,All Levels,11 months,2.2,Paid,https://www.udemy.com/metatrader4/
403468.0,Financial Accounting: The Complete Introductory Crash Course,Offline,,All Levels,4 months,3.3,Free,https://www.udemy.com/university-level-introduction-to-financial-accounting/
190816.0,IAS 18 - Revenue,Online,,All Levels,9 months,2.1,Paid,https://www.udemy.com/ias-18-revenue/
793084.0,Succeed in Stocks Even if you Don't Know Where to Start,Offline,,All Levels,4 months,4.7,Paid,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/
388164.0,Basics of Economics (College Level),Offline,,All Levels,12 months,2.2,Free,https://www.udemy.com/economics-for-accounting-and-finance-professionals/
859742.0,The Complete Ethereum Course: Get .01 Ether In Your Wallet,Offline,,All Levels,2 months,3.3,Paid,https://www.udemy.com/ethereum/
488818.0,QuickBooks 2015 Training for Newbies,Offline,,Beginner Level,11 months,4.6,Free,https://www.udemy.com/free-training-quickbooks-2015/
382204.0,Learn How To Successfully Trade Stocks: In 5 Simple Steps,Offline,,Beginner Level,4 months,4.2,Free,https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/
317572.0,Accounting 1 Simplified for You,Online,,All Levels,10 months,4.1,Free,https://www.udemy.com/accounting-1-simplified-for-you/
936884.0,Free Options 101 - Basic of Call and Put Options in 1 Hours,Online,,Expert Level,2 months,4.9,Paid,https://www.udemy.com/free-options-101-basic-of-call-and-put-options-in-1-hours/
537878.0,CFA Corporate Finance Level 2,Online,,Beginner Level,2 months,2.4,Free,https://www.udemy.com/advanced-capital-budgeting-techniques/
1210588.0,Beginner to Pro - Financial Analysis in Excel 2017,Online,,All Levels,7 months,4.9,Free,https://www.udemy.com/complete-excel-finance-course-from-beginner-to-pro/
812616.0,Save on Your Taxes,Offline,,Beginner Level,12 months,4.1,Free,https://www.udemy.com/save-on-your-taxes/
463834.0,Cost Accounting Overheads (Professional Course Level),Online,,All Levels,3 months,4.0,Paid,https://www.udemy.com/overheads-in-cost-accounting/
910650.0,Forex Trading: Comprehensive & Concise Forex Trading Course,Online,,Beginner Level,3 months,4.1,Free,https://www.udemy.com/forex-trading-comprehensive-concise-forex-trading-course/
326948.0,Working Capital Management for CA / CFA / CPA Exams,Online,,Beginner Level,1 months,4.6,Paid,https://www.udemy.com/working-capital-management/
49886.0,Business Analysis: Working with Use Cases,Online,,All Levels,11 months,3.2,Paid,https://www.udemy.com/usecases/
381330.0,Live Account - ETF Trading System - Hacking The Stock Market,Online,,All Levels,11 months,4.0,Free,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/
493014.0,Financial modeling: Build a forward looking financial model,Online,,Beginner Level,4 months,4.1,Free,https://www.udemy.com/how-to-make-an-integrated-financial-model/
